CustomerID,Age,Gender,AnnualIncome,SpendingScore,LastPurchaseDate,PurchaseCategory
5461,64,Other,120838.63,14,2022-07-24,Clothing
5462,41,Female,38869.1,17,2020-07-04,Sports
5463,29,Female,118700.06,95,2023-07-16,Grocery
5464,25,Male,149555.07,87,2020-09-12,Electronics
5465,47,Other,24964.73,92,2021-12-25,Sports
5466,58,Other,133040.65,45,2021-04-09,Sports
5467,36,Other,45791.84,50,2022-12-13,Electronics
5468,19,Male,111795.79,21,2022-08-03,Clothing
5469,28,Female,30041.62,19,2020-01-30,Furniture
5470,68,Female,120214.51,3,2023-01-23,Grocery
5471,46,Male,119955.0,36,2022-08-23,Electronics
5472,18,Other,74640.12,33,2022-10-12,Electronics
5473,49,Other,99960.05,34,2020-12-18,Sports
5474,28,Other,134191.12,46,2022-06-25,Clothing
5475,42,Male,53724.29,62,2020-03-17,Furniture
5476,61,Other,83997.69,11,2023-07-07,Clothing
5477,60,Female,138183.02,81,2021-12-21,Electronics
5478,18,Other,54344.38,1,2023-07-16,Clothing
5479,46,Other,68607.77,95,2021-08-31,Clothing
5480,59,Female,51425.8,47,2020-12-12,Sports
5481,52,Male,32845.06,82,2022-10-09,Grocery
5482,20,Other,149444.21,8,2020-11-26,Sports
5483,50,Male,97571.5,73,2021-01-21,Sports
5484,30,Other,85114.96,17,2022-11-27,Clothing
5485,63,Male,132614.3,28,2020-05-20,Clothing
5486,36,Other,74901.34,13,2022-10-06,Electronics
5487,67,Other,81663.42,39,2020-04-20,Furniture
5488,27,Other,55219.22,35,2021-04-14,Grocery
5489,67,Other,90451.61,29,2022-02-20,Sports
5490,58,Female,84413.46,33,2022-10-31,Clothing
5491,27,Female,61606.04,85,2022-03-18,Sports
5492,31,Other,77523.05,83,2023-08-18,Sports
5493,29,Male,103110.41,42,2021-07-03,Clothing
5494,32,Other,72402.81,79,2020-09-11,Grocery
5495,68,Other,38363.19,84,2021-03-20,Grocery
5496,69,Male,132221.13,1,2020-06-23,Sports
5497,62,Female,106518.42,81,2023-09-08,Clothing
5498,63,Other,56325.71,81,2020-05-03,Clothing
5499,26,Other,44627.56,14,2020-10-26,Clothing
5500,25,Female,107085.79,56,2021-07-27,Electronics
5501,23,Male,22646.1,61,2021-01-23,Furniture
5502,46,Female,109928.66,41,2020-12-08,Clothing
5503,44,Female,113456.08,41,2020-06-15,Clothing
5504,57,Female,43004.38,71,2021-12-04,Sports
5505,19,Other,77002.29,62,2022-01-07,Electronics
5506,67,Female,31221.48,61,2020-12-12,Electronics
5507,61,Male,107607.08,40,2020-09-11,Grocery
5508,69,Other,75297.39,94,2023-02-21,Sports
5509,57,Male,101428.23,70,2021-03-02,Grocery
5510,65,Male,120944.14,22,2022-02-03,Clothing
5511,31,Female,58059.21,46,2023-02-02,Furniture
5512,23,Other,74881.23,64,2023-12-11,Clothing
5513,39,Male,49030.31,21,2020-06-08,Electronics
5514,63,Female,76141.41,72,2021-09-04,Sports
5515,36,Female,72429.34,35,2020-05-31,Electronics
5516,38,Other,67274.53,90,2021-10-22,Sports
5517,51,Other,145612.97,41,2021-04-08,Sports
5518,42,Female,120774.96,35,2023-11-24,Furniture
5519,52,Male,43448.21,59,2023-03-01,Electronics
5520,51,Male,20571.41,43,2020-09-13,Electronics
5521,31,Female,57487.7,79,2020-04-03,Sports
5522,42,Male,48874.06,91,2020-03-27,Grocery
5523,67,Male,56398.72,27,2023-12-07,Grocery
5524,31,Female,69613.42,38,2023-05-31,Clothing
5525,53,Other,25445.0,49,2023-10-05,Clothing
5526,67,Male,89756.29,9,2020-06-05,Grocery
5527,42,Female,98039.8,32,2023-12-30,Sports
5528,42,Other,95839.28,61,2023-03-26,Sports
5529,61,Male,35100.12,64,2022-10-26,Electronics
5530,68,Female,105165.32,33,2022-12-19,Clothing
5531,34,Male,21891.13,42,2023-01-14,Electronics
5532,38,Female,55103.41,8,2021-09-19,Grocery
5533,65,Female,52583.4,60,2020-11-20,Sports
5534,51,Female,117791.18,29,2023-09-16,Furniture
5535,37,Female,138132.63,91,2021-12-20,Furniture
5536,20,Other,147850.53,17,2023-08-20,Furniture
5537,58,Other,101433.56,36,2020-05-19,Grocery
5538,20,Other,41962.78,92,2020-08-25,Clothing
5539,21,Other,78907.96,58,2022-04-10,Grocery
5540,19,Other,102211.63,45,2020-08-19,Sports
5541,29,Male,106346.21,35,2021-09-18,Furniture
5542,63,Female,141797.74,32,2022-06-18,Furniture
5543,33,Other,52463.53,62,2022-01-10,Grocery
5544,69,Female,53395.27,63,2020-07-20,Clothing
5545,64,Male,86963.48,77,2022-04-29,Clothing
5546,21,Male,128641.85,8,2023-01-03,Electronics
5547,56,Male,20426.28,49,2022-09-28,Furniture
5548,52,Other,89350.93,88,2020-01-17,Furniture
5549,54,Male,138659.05,35,2022-09-19,Grocery
5550,51,Other,65148.99,5,2022-01-22,Sports
5551,43,Female,130982.74,18,2020-06-26,Grocery
5552,28,Female,133360.54,10,2020-04-15,Electronics
5553,54,Other,76463.5,45,2022-03-26,Clothing
5554,61,Female,99362.81,11,2023-08-19,Furniture
5555,26,Other,148832.6,38,2020-09-27,Sports
5556,46,Other,96101.5,31,2022-03-31,Electronics
5557,52,Female,92727.6,75,2020-09-11,Sports
5558,48,Female,66462.44,79,2023-08-26,Clothing
5559,31,Female,33941.05,54,2020-08-23,Sports
5560,38,Other,90735.89,41,2023-07-23,Grocery
5561,41,Male,40674.34,56,2021-04-04,Clothing
5562,28,Female,106963.28,45,2021-09-30,Electronics
5563,22,Other,96948.72,21,2022-12-03,Clothing
5564,27,Other,68816.52,93,2023-08-14,Furniture
5565,62,Female,133935.43,48,2021-04-30,Clothing
5566,69,Female,132445.04,75,2023-09-24,Electronics
5567,52,Other,36115.74,41,2020-01-23,Furniture
5568,37,Male,112296.54,70,2021-04-21,Electronics
5569,28,Other,63684.65,89,2022-05-06,Furniture
5570,30,Other,85239.44,89,2023-02-19,Sports
5571,22,Other,104603.55,20,2020-02-02,Furniture
5572,40,Other,47425.14,32,2020-12-06,Clothing
5573,34,Male,141918.19,53,2021-03-02,Grocery
5574,27,Male,45921.65,28,2021-05-21,Grocery
5575,61,Other,142058.77,76,2020-08-08,Sports
5576,66,Female,28706.92,1,2022-07-11,Sports
5577,22,Other,149169.02,99,2022-03-22,Electronics
5578,46,Male,126463.79,33,2020-11-12,Sports
5579,44,Female,37276.64,86,2020-04-24,Electronics
5580,24,Female,65836.59,46,2022-07-02,Clothing
5581,46,Female,59166.46,70,2023-09-10,Clothing
5582,40,Other,78622.46,48,2021-05-19,Grocery
5583,68,Other,65625.22,97,2020-06-25,Furniture
5584,24,Female,80570.77,53,2021-12-30,Sports
5585,40,Female,49869.16,67,2021-08-08,Furniture
5586,48,Female,39676.78,86,2020-06-22,Furniture
5587,26,Female,103978.34,6,2023-09-24,Sports
5588,45,Female,146713.48,60,2021-06-15,Grocery
5589,36,Female,86603.4,10,2022-05-10,Electronics
5590,26,Male,66604.21,2,2020-09-16,Sports
5591,45,Male,144343.44,88,2023-05-28,Furniture
5592,57,Other,75026.11,68,2021-10-30,Clothing
5593,20,Female,86915.43,53,2023-03-20,Clothing
5594,60,Other,112021.65,94,2020-01-25,Sports
5595,67,Other,98584.8,11,2021-07-07,Electronics
5596,68,Other,31850.82,47,2023-03-19,Grocery
5597,59,Female,92142.99,6,2021-10-16,Clothing
5598,62,Female,23116.89,27,2022-06-23,Grocery
5599,60,Female,105671.56,37,2021-11-27,Grocery
5600,47,Female,93836.54,80,2021-02-23,Sports
5601,48,Female,73303.73,41,2021-08-26,Sports
5602,55,Female,38033.69,4,2021-01-12,Furniture
5603,65,Female,121371.59,100,2023-10-19,Grocery
5604,55,Male,140736.44,47,2022-12-30,Furniture
5605,34,Female,41482.26,65,2021-02-19,Clothing
5606,37,Female,45029.92,66,2021-07-14,Clothing
5607,44,Female,106709.52,48,2020-06-28,Furniture
5608,53,Other,85738.02,82,2023-06-03,Clothing
5609,18,Female,93610.15,22,2020-05-08,Clothing
5610,40,Other,43986.96,63,2022-09-14,Grocery
5611,29,Other,61104.0,61,2021-12-18,Electronics
5612,52,Male,66889.97,9,2021-07-13,Sports
5613,24,Other,37530.05,79,2023-03-31,Grocery
5614,47,Female,133620.83,35,2022-04-18,Clothing
5615,35,Female,112969.0,68,2020-04-25,Sports
5616,34,Other,80807.99,71,2023-04-05,Sports
5617,34,Other,110305.22,57,2021-04-10,Sports
5618,52,Female,34134.83,60,2020-07-13,Electronics
5619,62,Other,48590.11,2,2021-04-03,Clothing
5620,33,Other,128537.12,68,2023-05-12,Sports
5621,48,Female,79704.37,32,2020-04-30,Grocery
5622,18,Female,139567.55,77,2023-01-01,Electronics
5623,69,Other,81382.84,41,2022-05-25,Clothing
5624,33,Male,73413.83,91,2022-05-21,Grocery
5625,43,Other,111923.24,51,2023-10-27,Electronics
5626,39,Male,26765.0,71,2020-10-12,Furniture
5627,46,Other,29579.27,41,2023-03-01,Electronics
5628,42,Female,100533.7,58,2022-07-17,Sports
5629,53,Male,141093.93,37,2023-02-07,Furniture
5630,53,Male,64476.64,36,2020-04-08,Grocery
5631,48,Male,49357.95,30,2020-08-24,Sports
5632,34,Male,146490.72,39,2022-12-09,Electronics
5633,25,Male,88428.61,13,2020-02-07,Electronics
5634,54,Female,38529.56,67,2021-09-29,Furniture
5635,64,Other,71572.17,75,2023-07-03,Electronics
5636,26,Female,145795.58,52,2020-07-07,Furniture
5637,64,Female,122289.48,57,2022-08-18,Grocery
5638,65,Other,98164.45,33,2023-12-06,Furniture
5639,29,Other,84868.96,66,2021-05-27,Sports
5640,27,Other,45549.57,12,2023-03-29,Clothing
5641,67,Male,79767.57,56,2021-06-14,Furniture
5642,26,Female,80653.27,81,2021-02-03,Grocery
5643,26,Male,128173.75,56,2021-02-18,Sports
5644,19,Other,135705.28,82,2022-11-27,Clothing
5645,31,Other,98306.15,84,2022-08-25,Electronics
5646,61,Male,134816.9,44,2021-07-25,Clothing
5647,25,Male,130911.55,44,2020-01-30,Furniture
5648,18,Male,24044.82,6,2023-03-09,Electronics
5649,67,Male,70267.12,7,2020-10-21,Electronics
5650,33,Female,62797.5,94,2020-09-18,Furniture
5651,61,Female,130123.39,96,2023-10-14,Furniture
5652,36,Female,122532.64,98,2023-10-27,Furniture
5653,49,Female,20082.89,17,2022-10-01,Sports
5654,67,Other,92894.31,70,2021-11-20,Electronics
5655,66,Female,27573.12,42,2020-02-19,Electronics
5656,49,Female,21747.27,19,2021-08-28,Furniture
5657,39,Female,101166.96,79,2022-08-09,Furniture
5658,52,Male,122461.98,10,2021-11-18,Clothing
5659,67,Female,107772.29,17,2020-08-04,Grocery
5660,33,Other,57001.74,28,2020-02-06,Sports
5661,50,Other,89081.01,4,2023-04-02,Furniture
5662,43,Other,22773.22,10,2022-02-15,Sports
5663,25,Female,110371.52,93,2021-10-03,Furniture
5664,62,Male,93591.33,63,2022-08-06,Electronics
5665,63,Female,25392.05,50,2023-12-25,Electronics
5666,62,Other,61431.24,97,2021-11-20,Furniture
5667,52,Other,145318.48,22,2022-02-26,Electronics
5668,24,Female,98366.07,89,2023-11-20,Sports
5669,34,Other,38444.28,31,2022-09-16,Electronics
5670,34,Male,39536.43,18,2020-09-13,Furniture
5671,38,Other,82687.19,71,2022-08-10,Clothing
5672,27,Female,128359.54,99,2023-05-01,Grocery
5673,49,Male,21686.64,67,2022-07-25,Electronics
5674,40,Male,81250.19,60,2023-04-10,Clothing
5675,34,Male,109974.5,59,2020-12-14,Sports
5676,50,Male,102242.15,60,2022-01-11,Sports
5677,42,Other,149201.74,29,2023-12-14,Grocery
5678,30,Male,53003.5,50,2023-01-25,Furniture
5679,23,Male,102213.65,65,2023-06-09,Electronics
5680,54,Male,92346.36,88,2022-02-07,Sports
5681,52,Male,90963.55,40,2021-10-26,Furniture
5682,69,Other,56334.53,4,2023-06-03,Electronics
5683,63,Male,140511.2,49,2022-10-16,Grocery
5684,67,Other,88694.34,63,2021-11-11,Clothing
5685,40,Male,135366.86,38,2022-07-06,Sports
5686,33,Female,101273.11,69,2023-04-17,Electronics
5687,57,Male,142310.67,76,2022-06-11,Grocery
5688,50,Other,121447.56,63,2022-11-22,Electronics
5689,54,Female,46096.36,33,2023-08-05,Electronics
5690,31,Male,83798.48,21,2021-01-09,Sports
5691,23,Female,110213.72,4,2021-01-20,Clothing
5692,52,Male,26397.85,73,2020-08-09,Grocery
5693,62,Female,66338.57,28,2020-01-29,Sports
5694,27,Male,147230.92,99,2023-03-16,Furniture
5695,29,Male,49260.43,59,2022-05-07,Furniture
5696,66,Other,134895.32,38,2021-05-17,Electronics
5697,56,Male,144441.38,61,2022-10-12,Sports
5698,68,Female,28946.05,45,2022-05-31,Electronics
5699,52,Male,106694.77,42,2022-02-15,Electronics
5700,50,Female,124514.32,97,2021-02-03,Sports
5701,25,Other,143617.26,34,2020-12-27,Grocery
5702,30,Male,90326.43,7,2021-10-28,Electronics
5703,57,Other,88353.08,47,2021-12-04,Grocery
5704,60,Male,69707.1,4,2023-03-16,Electronics
5705,36,Male,118415.67,48,2023-05-21,Sports
5706,62,Other,130662.24,1,2022-11-22,Electronics
5707,58,Other,123650.62,12,2021-08-11,Clothing
5708,60,Male,88632.55,63,2022-09-01,Grocery
5709,18,Male,103897.26,29,2023-11-29,Clothing
5710,37,Other,59385.77,60,2021-10-22,Electronics
5711,22,Female,103825.66,10,2023-03-03,Sports
5712,50,Other,101200.07,29,2020-04-28,Clothing
5713,39,Male,109070.5,40,2023-01-08,Sports
5714,42,Female,86688.72,9,2021-11-17,Clothing
5715,36,Female,34041.26,23,2020-06-04,Furniture
5716,57,Male,109711.86,11,2020-10-17,Grocery
5717,31,Female,117896.47,78,2021-05-09,Furniture
5718,53,Female,91015.02,34,2023-09-01,Clothing
5719,55,Female,35211.58,99,2022-04-14,Sports
5720,36,Other,52294.11,47,2023-04-11,Grocery
5721,61,Male,64936.9,71,2022-08-28,Furniture
5722,61,Female,98683.44,78,2022-09-03,Furniture
5723,28,Other,62121.09,75,2021-03-23,Electronics
5724,66,Male,131734.02,77,2023-06-27,Sports
5725,59,Male,68181.5,87,2023-10-03,Electronics
5726,54,Female,100811.84,74,2020-01-22,Clothing
5727,60,Female,115809.99,68,2022-02-05,Electronics
5728,36,Female,123886.22,73,2020-10-21,Furniture
5729,42,Female,37242.29,38,2020-03-10,Sports
5730,35,Female,94314.91,92,2022-01-11,Clothing
5731,24,Other,135480.76,62,2022-12-25,Clothing
5732,50,Male,62673.94,97,2021-06-25,Grocery
5733,30,Other,91527.88,64,2021-11-24,Clothing
5734,54,Male,40948.94,34,2023-08-28,Clothing
5735,36,Female,112589.39,77,2022-12-03,Electronics
5736,38,Female,136282.52,5,2022-07-18,Grocery
5737,58,Other,109971.52,34,2020-11-23,Grocery
5738,65,Other,94094.95,17,2021-07-10,Electronics
5739,33,Female,116498.09,57,2022-08-01,Electronics
5740,20,Female,28882.38,81,2021-09-05,Electronics
5741,40,Male,28795.1,85,2022-07-17,Electronics
5742,66,Female,96206.29,6,2021-09-29,Sports
5743,23,Male,26377.33,48,2022-11-17,Electronics
5744,64,Male,90698.65,47,2022-11-15,Furniture
5745,54,Female,137547.6,86,2020-08-25,Sports
5746,52,Other,130943.42,1,2021-09-18,Clothing
5747,22,Other,139572.78,90,2022-07-03,Grocery
5748,50,Male,58002.61,54,2022-12-26,Furniture
5749,28,Female,68658.36,42,2022-10-18,Furniture
5750,26,Female,25268.92,53,2020-04-10,Clothing
5751,42,Female,50872.29,44,2020-03-21,Sports
5752,51,Male,79999.57,53,2020-07-12,Clothing
5753,44,Other,54962.51,42,2021-08-27,Grocery
5754,18,Other,70122.55,42,2022-02-12,Grocery
5755,28,Female,40763.75,67,2021-08-09,Furniture
5756,50,Female,143756.71,34,2020-08-05,Sports
5757,23,Female,144231.21,79,2021-01-01,Electronics
5758,63,Male,149939.94,91,2022-02-13,Furniture
5759,40,Male,73845.01,98,2021-05-25,Grocery
5760,58,Other,136847.81,67,2021-04-10,Electronics
5761,58,Other,62540.93,25,2020-01-19,Furniture
5762,47,Female,96391.79,5,2020-07-18,Electronics
5763,66,Male,79546.05,3,2022-03-29,Clothing
5764,50,Female,22292.3,21,2020-03-31,Furniture
5765,35,Male,92390.44,18,2023-11-26,Grocery
5766,26,Male,92313.19,83,2023-12-16,Grocery
5767,36,Male,121418.47,32,2023-01-04,Clothing
5768,32,Other,119757.82,46,2021-05-23,Grocery
5769,22,Male,40303.76,57,2021-10-14,Clothing
5770,58,Female,45348.95,49,2020-09-26,Clothing
5771,22,Female,50058.11,2,2020-07-18,Clothing
5772,59,Male,97307.97,46,2023-11-03,Sports
5773,38,Female,29023.89,100,2023-04-23,Clothing
5774,19,Female,48392.43,23,2020-02-16,Grocery
5775,38,Other,91306.26,80,2023-01-05,Clothing
5776,69,Other,28679.37,56,2020-09-19,Clothing
5777,30,Other,33125.04,85,2023-07-06,Electronics
5778,49,Female,49367.03,6,2022-10-11,Grocery
5779,24,Other,131909.71,59,2022-02-09,Clothing
5780,43,Other,100667.19,51,2020-07-19,Furniture
5781,22,Male,99173.22,76,2020-06-25,Grocery
5782,27,Other,39852.51,90,2020-12-26,Sports
5783,51,Female,43811.93,95,2021-07-22,Furniture
5784,28,Female,45532.38,69,2021-06-06,Grocery
5785,66,Other,102998.5,65,2021-08-07,Clothing
5786,42,Other,44785.85,31,2022-04-13,Furniture
5787,59,Male,139050.04,41,2023-10-23,Sports
5788,68,Other,26665.5,64,2020-12-19,Furniture
5789,45,Male,79729.69,9,2022-02-18,Electronics
5790,66,Male,126610.8,30,2023-12-25,Grocery
5791,19,Female,33750.86,52,2020-01-25,Electronics
5792,62,Other,120124.91,58,2020-10-28,Clothing
5793,61,Female,133980.08,76,2021-03-30,Electronics
5794,63,Other,47710.78,48,2022-03-03,Grocery
5795,35,Male,73206.14,75,2020-10-31,Clothing
5796,60,Male,101152.93,14,2023-09-29,Grocery
5797,44,Female,71692.09,42,2023-12-20,Grocery
5798,56,Other,104663.93,25,2020-07-18,Furniture
5799,41,Male,26534.3,41,2023-08-19,Electronics
5800,30,Male,94922.47,8,2023-06-29,Electronics
5801,22,Male,33111.32,90,2021-02-14,Sports
5802,65,Other,128722.42,67,2020-06-17,Grocery
5803,59,Female,65284.13,45,2021-01-15,Sports
5804,43,Other,100297.67,48,2022-11-06,Furniture
5805,58,Other,119489.28,5,2023-09-18,Sports
5806,27,Female,43879.32,55,2021-11-08,Electronics
5807,40,Other,118452.52,14,2020-02-03,Clothing
5808,56,Other,91630.3,37,2022-11-13,Sports
5809,36,Male,76758.15,8,2021-12-24,Grocery
5810,33,Other,141145.34,100,2021-03-26,Furniture
5811,53,Male,69116.06,34,2023-10-08,Clothing
5812,41,Other,88273.25,28,2020-08-13,Furniture
5813,66,Male,148092.55,93,2022-11-12,Electronics
5814,32,Other,76225.02,75,2020-10-10,Electronics
5815,36,Male,125204.03,93,2022-06-16,Sports
5816,27,Other,97919.77,16,2022-05-27,Clothing
5817,27,Other,62281.36,13,2022-01-31,Grocery
5818,68,Other,142791.2,80,2022-09-11,Clothing
5819,66,Male,149724.74,30,2023-05-07,Grocery
5820,52,Other,22028.3,91,2020-12-10,Grocery
5821,19,Other,143474.87,7,2023-05-13,Electronics
5822,41,Other,100268.55,40,2023-12-18,Electronics
5823,36,Female,119295.57,95,2020-09-30,Clothing
5824,58,Male,126864.5,19,2023-09-15,Grocery
5825,22,Female,121041.21,35,2022-10-08,Furniture
5826,54,Other,76683.07,6,2022-05-02,Grocery
5827,18,Female,96240.14,42,2023-01-07,Sports
5828,31,Female,108462.49,2,2023-03-03,Electronics
5829,61,Male,84589.92,24,2022-09-25,Clothing
5830,52,Female,123990.81,94,2023-03-27,Clothing
5831,34,Female,22938.05,67,2021-03-23,Furniture
5832,35,Female,84409.3,49,2020-11-02,Sports
5833,34,Female,146996.46,94,2023-02-12,Furniture
5834,31,Other,79693.71,55,2023-09-03,Electronics
5835,24,Female,92246.37,64,2022-10-10,Clothing
5836,60,Other,135371.0,27,2021-06-08,Furniture
5837,67,Other,106345.86,17,2020-12-30,Grocery
5838,60,Female,118565.67,42,2020-11-19,Grocery
5839,41,Male,75839.32,43,2021-08-30,Sports
5840,58,Female,51426.98,98,2023-08-11,Clothing
5841,68,Other,42679.78,22,2023-01-10,Grocery
5842,32,Male,83256.89,34,2021-02-25,Clothing
5843,55,Female,39154.2,51,2022-12-02,Furniture
5844,18,Other,47892.77,32,2021-06-14,Electronics
5845,58,Male,106025.06,11,2021-02-03,Electronics
5846,19,Female,20694.28,20,2020-09-20,Clothing
5847,31,Female,104861.47,96,2022-05-25,Electronics
5848,53,Male,91972.19,87,2023-01-20,Electronics
5849,46,Female,52560.55,92,2023-10-12,Electronics
5850,56,Female,49938.95,85,2022-01-30,Electronics
5851,57,Female,89281.13,30,2020-04-09,Grocery
5852,35,Male,111153.62,72,2022-01-19,Sports
5853,61,Female,48835.21,15,2023-01-01,Furniture
5854,57,Male,117025.29,86,2022-03-31,Furniture
5855,31,Other,79081.01,38,2022-01-05,Furniture
5856,26,Male,67717.18,58,2021-04-03,Clothing
5857,56,Male,90041.17,83,2022-10-23,Grocery
5858,52,Other,42939.79,2,2021-12-18,Grocery
5859,21,Male,147419.24,95,2020-02-03,Grocery
5860,35,Female,58924.11,19,2021-08-07,Clothing
5861,24,Male,145321.42,33,2022-01-12,Grocery
5862,46,Other,66208.14,3,2020-02-21,Clothing
5863,48,Male,137103.82,62,2022-12-29,Furniture
5864,19,Female,107805.78,39,2023-09-09,Furniture
5865,26,Male,124938.63,57,2023-07-24,Electronics
5866,45,Male,62199.89,98,2021-03-04,Sports
5867,60,Female,83251.6,32,2023-03-10,Furniture
5868,28,Female,89934.37,61,2023-07-26,Grocery
5869,64,Male,24885.7,99,2021-05-26,Furniture
5870,41,Male,111197.12,8,2023-10-03,Electronics
5871,31,Other,146527.48,66,2023-06-21,Sports
5872,32,Female,88300.64,78,2020-04-20,Furniture
5873,62,Male,110504.46,16,2020-07-23,Furniture
5874,18,Female,55382.91,28,2022-03-03,Grocery
5875,48,Male,67792.91,37,2022-09-13,Furniture
5876,31,Male,101212.89,68,2023-07-03,Clothing
5877,32,Other,120350.92,65,2020-02-23,Grocery
5878,30,Female,61484.21,40,2020-05-27,Grocery
5879,50,Male,143007.0,17,2022-08-24,Grocery
5880,50,Male,119125.43,38,2021-06-19,Sports
5881,26,Female,31216.0,81,2022-06-28,Furniture
5882,62,Female,114593.82,77,2023-08-12,Grocery
5883,53,Male,91071.29,64,2021-08-01,Furniture
5884,52,Other,79945.65,100,2020-04-24,Clothing
5885,27,Female,33414.25,61,2023-11-09,Grocery
5886,67,Male,141539.78,18,2022-11-27,Clothing
5887,26,Other,115986.48,38,2022-11-09,Furniture
5888,35,Female,144607.17,80,2022-07-24,Clothing
5889,55,Other,100506.33,10,2023-06-29,Furniture
5890,54,Other,84966.01,39,2021-09-08,Clothing
5891,29,Other,87316.59,52,2022-10-31,Grocery
5892,52,Other,139640.1,100,2020-02-11,Sports
5893,19,Female,100477.95,10,2020-03-08,Grocery
5894,34,Other,118979.49,88,2021-08-18,Clothing
5895,20,Female,36281.26,74,2020-01-05,Clothing
5896,50,Male,99868.52,55,2021-01-05,Electronics
5897,21,Male,107489.7,61,2020-10-24,Clothing
5898,43,Male,57339.01,3,2022-08-03,Grocery
5899,48,Male,149912.26,81,2020-03-09,Furniture
5900,59,Male,132257.1,74,2022-02-25,Sports
5901,67,Other,84479.72,23,2021-10-15,Clothing
5902,41,Other,101996.91,77,2023-01-13,Clothing
5903,61,Male,76614.64,90,2020-08-05,Grocery
5904,59,Male,95818.53,53,2021-10-04,Clothing
5905,33,Female,136465.63,98,2021-09-07,Clothing
5906,61,Other,51281.42,85,2021-05-19,Electronics
5907,28,Male,85855.72,55,2022-05-18,Sports
5908,35,Female,106700.75,17,2021-08-22,Electronics
5909,34,Male,72152.49,60,2020-01-12,Sports
5910,41,Other,39892.01,70,2020-05-13,Electronics
5911,27,Other,66483.72,14,2022-01-30,Furniture
5912,50,Other,142560.11,16,2021-03-12,Electronics
5913,67,Male,64744.78,78,2020-02-29,Furniture
5914,34,Male,64336.34,27,2020-03-30,Grocery
5915,41,Male,73225.32,3,2020-06-08,Clothing
5916,62,Female,90521.89,93,2022-01-03,Sports
5917,55,Other,89626.38,14,2021-12-11,Electronics
5918,56,Other,81059.69,87,2020-10-12,Grocery
5919,33,Female,48184.65,23,2023-11-03,Grocery
5920,41,Other,41066.39,67,2022-06-11,Furniture
5921,18,Female,89472.6,82,2023-04-12,Grocery
5922,42,Other,60400.88,46,2020-11-15,Sports
5923,26,Male,32454.75,44,2020-04-08,Grocery
5924,48,Male,44976.15,13,2022-03-08,Clothing
5925,58,Male,87754.69,45,2020-03-28,Sports
5926,20,Other,42120.49,32,2022-05-10,Sports
5927,55,Male,37256.37,86,2021-03-27,Furniture
5928,24,Female,70988.55,32,2021-03-07,Grocery
5929,61,Female,36089.17,85,2020-04-01,Grocery
5930,18,Male,28527.3,30,2022-03-29,Grocery
5931,53,Male,54595.46,98,2021-07-20,Clothing
5932,53,Male,49046.93,54,2022-07-13,Furniture
5933,36,Male,63494.49,86,2022-07-29,Furniture
5934,63,Female,112896.18,3,2021-01-28,Clothing
5935,53,Male,24209.04,52,2021-05-04,Electronics
5936,67,Male,104770.47,88,2022-11-09,Sports
5937,65,Male,22911.85,39,2023-11-03,Sports
5938,41,Female,41317.0,29,2020-09-22,Clothing
5939,52,Female,30576.45,64,2021-11-03,Electronics
5940,34,Male,143237.99,31,2023-12-23,Electronics
5941,28,Male,53068.86,85,2022-10-25,Sports
5942,28,Male,95838.3,91,2021-10-21,Furniture
5943,49,Female,27858.13,24,2022-10-09,Furniture
5944,57,Female,75632.78,78,2022-08-24,Grocery
5945,46,Female,109505.66,5,2023-11-07,Grocery
5946,40,Female,41735.96,87,2021-10-08,Furniture
5947,31,Female,94513.0,27,2020-08-26,Furniture
5948,52,Female,37084.14,90,2022-05-17,Furniture
5949,38,Female,85448.94,39,2021-11-18,Sports
5950,57,Female,107461.17,26,2022-02-26,Furniture
5951,27,Female,118004.23,64,2022-02-04,Electronics
5952,65,Female,95677.58,88,2023-03-17,Clothing
5953,61,Other,138989.82,81,2021-09-11,Sports
5954,51,Male,124827.42,8,2023-05-03,Furniture
5955,39,Other,64174.42,100,2021-07-31,Sports
5956,33,Other,42351.75,23,2022-06-10,Clothing
5957,31,Female,36864.83,18,2021-05-19,Grocery
5958,31,Female,90149.72,22,2021-03-30,Grocery
5959,45,Female,62810.99,27,2021-12-01,Sports
5960,64,Female,79398.32,90,2020-07-28,Grocery
5961,61,Other,24634.17,49,2023-01-17,Furniture
5962,20,Male,115125.74,92,2022-08-04,Furniture
5963,27,Female,119603.62,23,2021-03-02,Grocery
5964,48,Female,64664.42,25,2023-03-15,Furniture
5965,29,Female,109077.39,55,2021-03-25,Electronics
5966,28,Female,108928.4,6,2022-08-10,Grocery
5967,62,Female,65802.46,75,2021-02-10,Grocery
5968,51,Other,143495.51,39,2023-01-19,Electronics
5969,36,Female,46534.25,94,2020-01-07,Furniture
5970,54,Female,121894.97,29,2021-10-15,Electronics
5971,31,Other,68914.72,27,2023-07-30,Furniture
5972,43,Female,127739.25,89,2022-09-16,Furniture
5973,20,Female,117241.03,35,2023-04-05,Electronics
5974,52,Male,139157.48,95,2022-02-14,Grocery
5975,38,Male,136708.85,46,2023-04-20,Grocery
5976,56,Other,132828.07,40,2020-05-06,Clothing
5977,21,Female,26147.33,32,2023-01-28,Sports
5978,25,Male,48836.09,64,2021-09-10,Clothing
5979,30,Female,91226.82,98,2021-01-04,Grocery
5980,19,Other,148249.07,97,2022-11-18,Electronics
